Date,Open,High,Low,Close,Volume
2021-07-06 09:52:00-04:00,433.04998779296875,433.1700134277344,433.0450134277344,433.1199951171875,84964
2021-07-06 09:53:00-04:00,433.1300048828125,433.1499938964844,433.0799865722656,433.1000061035156,78555
2021-07-06 09:54:00-04:00,433.1000061035156,433.1000061035156,433.0050048828125,433.0400085449219,88856
2021-07-06 09:55:00-04:00,433.0299987792969,433.0400085449219,432.9700012207031,433.0199890136719,120865
2021-07-06 09:56:00-04:00,433.0199890136719,433.04998779296875,432.9700012207031,433.010009765625,68821
2021-07-06 09:57:00-04:00,433.0050048828125,433.0150146484375,432.9200134277344,432.9700012207031,82607
2021-07-06 09:58:00-04:00,432.9700012207031,433.0299987792969,432.9599914550781,432.9801025390625,54737
2021-07-06 09:59:00-04:00,433.0,433.0350036621094,432.9700012207031,432.9700012207031,51127
2021-07-06 10:00:00-04:00,432.9700012207031,433.04998779296875,432.8999938964844,433.0400085449219,82575
2021-07-06 10:01:00-04:00,433.0400085449219,433.0400085449219,432.760009765625,432.7900085449219,149513
2021-07-06 10:02:00-04:00,432.79998779296875,432.8800048828125,432.67999267578125,432.7250061035156,153844
2021-07-06 10:03:00-04:00,432.7200012207031,432.8299865722656,432.6700134277344,432.7699890136719,123156
2021-07-06 10:04:00-04:00,432.7699890136719,432.7699890136719,432.6099853515625,432.6700134277344,157717
2021-07-06 10:05:00-04:00,432.6700134277344,432.69000244140625,432.57000732421875,432.5799865722656,225995
2021-07-06 10:06:00-04:00,432.5799865722656,432.69500732421875,432.57000732421875,432.6700134277344,132954
2021-07-06 10:07:00-04:00,432.67498779296875,432.7099914550781,432.6199951171875,432.6650085449219,72022
2021-07-06 10:08:00-04:00,432.6700134277344,432.7799987792969,432.6499938964844,432.739990234375,100979
2021-07-06 10:09:00-04:00,432.739990234375,432.7698974609375,432.7099914550781,432.739990234375,75582
2021-07-06 10:10:00-04:00,432.75,432.7650146484375,432.6199951171875,432.6600036621094,92677
2021-07-06 10:11:00-04:00,432.6600036621094,432.75,432.6099853515625,432.6700134277344,83148
2021-07-06 10:12:00-04:00,432.67999267578125,432.67999267578125,432.5849914550781,432.5899963378906,84472
2021-07-06 10:13:00-04:00,432.6000061035156,432.6650085449219,432.55999755859375,432.6199951171875,84479
2021-07-06 10:14:00-04:00,432.6099853515625,432.6600036621094,432.55999755859375,432.6300048828125,106349
2021-07-06 10:15:00-04:00,432.6300048828125,432.6300048828125,432.3500061035156,432.5,215270
2021-07-06 10:16:00-04:00,432.5,432.54998779296875,432.45001220703125,432.4700012207031,101794
2021-07-06 10:17:00-04:00,432.4700012207031,432.5299987792969,432.4200134277344,432.42999267578125,90665
2021-07-06 10:18:00-04:00,432.42999267578125,432.4399108886719,432.32000732421875,432.3399963378906,115409
2021-07-06 10:19:00-04:00,432.3399963378906,432.3500061035156,432.1600036621094,432.30999755859375,132010
2021-07-06 10:20:00-04:00,432.32000732421875,432.3399963378906,432.1300048828125,432.2149963378906,222546
2021-07-06 10:21:00-04:00,432.2200012207031,432.2200012207031,432.1300048828125,432.1499938964844,104634
2021-07-06 10:22:00-04:00,432.1449890136719,432.17999267578125,431.9800109863281,432.0299987792969,215716
2021-07-06 10:23:00-04:00,432.0299987792969,432.0400085449219,431.8999938964844,431.92999267578125,264948
2021-07-06 10:24:00-04:00,431.92999267578125,432.0,431.8699951171875,431.92999267578125,169389
2021-07-06 10:25:00-04:00,431.92999267578125,431.989990234375,431.8949890136719,431.94000244140625,124869
2021-07-06 10:26:00-04:00,431.94000244140625,432.1400146484375,431.92999267578125,432.118896484375,131384
2021-07-06 10:27:00-04:00,432.114990234375,432.2300109863281,432.1099853515625,432.1400146484375,1138558
2021-07-06 10:28:00-04:00,432.1300048828125,432.2699890136719,432.1199951171875,432.2250061035156,1499132
2021-07-06 10:29:00-04:00,432.2099914550781,432.2799987792969,432.17999267578125,432.2699890136719,107518
2021-07-06 10:30:00-04:00,432.260009765625,432.260009765625,432.0400085449219,432.05999755859375,677935
2021-07-06 10:31:00-04:00,432.05999755859375,432.1050109863281,432.0,432.0899963378906,80002
2021-07-06 10:32:00-04:00,432.0799865722656,432.0799865722656,431.67999267578125,431.67999267578125,175428
2021-07-06 10:33:00-04:00,431.6881103515625,431.6881103515625,431.42999267578125,431.5799865722656,258678
2021-07-06 10:34:00-04:00,431.57000732421875,431.57000732421875,431.3301086425781,431.4200134277344,198840
2021-07-06 10:35:00-04:00,431.42999267578125,431.4800109863281,431.260009765625,431.2799987792969,513911
2021-07-06 10:36:00-04:00,431.2699890136719,431.55999755859375,431.260009765625,431.55999755859375,177939
2021-07-06 10:37:00-04:00,431.55999755859375,431.760009765625,431.54998779296875,431.75,444360
2021-07-06 10:38:00-04:00,431.739990234375,431.94000244140625,431.681884765625,431.8800048828125,162281
2021-07-06 10:39:00-04:00,431.8699951171875,431.8999938964844,431.80499267578125,431.8399963378906,79755
2021-07-06 10:40:00-04:00,431.8299865722656,431.8299865722656,431.7099914550781,431.7200012207031,172579
2021-07-06 10:41:00-04:00,431.7200012207031,431.82000732421875,431.69189453125,431.7799987792969,94716
2021-07-06 10:42:00-04:00,431.7699890136719,431.8599853515625,431.760009765625,431.7900085449219,174009
2021-07-06 10:43:00-04:00,431.79998779296875,431.8999938964844,431.75,431.8999938964844,169727
2021-07-06 10:44:00-04:00,431.8900146484375,431.92999267578125,431.864990234375,431.8900146484375,80352
2021-07-06 10:45:00-04:00,431.8800048828125,431.92498779296875,431.69000244140625,431.69000244140625,73831
2021-07-06 10:46:00-04:00,431.69000244140625,431.7200012207031,431.57000732421875,431.5799865722656,88896
2021-07-06 10:47:00-04:00,431.5799865722656,431.68499755859375,431.5199890136719,431.6499938964844,132605
2021-07-06 10:48:00-04:00,431.6499938964844,431.6700134277344,431.5899963378906,431.6199951171875,336291
2021-07-06 10:49:00-04:00,431.6099853515625,431.67498779296875,431.5799865722656,431.6499938964844,53413
2021-07-06 10:50:00-04:00,431.6499938964844,431.6499938964844,431.3800048828125,431.4100036621094,168699
2021-07-06 10:51:00-04:00,431.4200134277344,431.54998779296875,431.4200134277344,431.510009765625,82154
2021-07-06 10:52:00-04:00,431.510009765625,431.54998779296875,431.42999267578125,431.42999267578125,344707
2021-07-06 10:53:00-04:00,431.42498779296875,431.44000244140625,431.32989501953125,431.3699951171875,108350
2021-07-06 10:54:00-04:00,431.3800048828125,431.5299987792969,431.37689208984375,431.45001220703125,127653
2021-07-06 10:55:00-04:00,431.42999267578125,431.4599914550781,431.2799987792969,431.3550109863281,348721
2021-07-06 10:56:00-04:00,431.2598876953125,431.3599853515625,431.25,431.2598876953125,149519
2021-07-06 10:57:00-04:00,431.25,431.4100036621094,431.1600036621094,431.17999267578125,119609
2021-07-06 10:58:00-04:00,431.17999267578125,431.20001220703125,431.0981140136719,431.1700134277344,156541
2021-07-06 10:59:00-04:00,431.1600036621094,431.20001220703125,431.0,431.010009765625,236879
2021-07-06 11:00:00-04:00,431.0199890136719,431.0199890136719,430.79998779296875,430.94000244140625,311877
2021-07-06 11:01:00-04:00,430.92999267578125,430.989990234375,430.8399963378906,430.9800109863281,244168
2021-07-06 11:02:00-04:00,430.9649963378906,431.07501220703125,430.9100036621094,431.07000732421875,220399
2021-07-06 11:03:00-04:00,431.0788879394531,431.0899963378906,430.8999938964844,430.94000244140625,142274
2021-07-06 11:04:00-04:00,430.9200134277344,430.9200134277344,430.7699890136719,430.7799987792969,244012
2021-07-06 11:05:00-04:00,430.7699890136719,430.9700012207031,430.69000244140625,430.94500732421875,295075
2021-07-06 11:06:00-04:00,430.92999267578125,431.1400146484375,430.9012145996094,431.0899963378906,181527
2021-07-06 11:07:00-04:00,431.1000061035156,431.1700134277344,431.05999755859375,431.1000061035156,131206
2021-07-06 11:08:00-04:00,431.1000061035156,431.1600036621094,431.0299987792969,431.1549987792969,103395
2021-07-06 11:09:00-04:00,431.1401062011719,431.260009765625,431.1380920410156,431.2099914550781,151195
2021-07-06 11:10:00-04:00,431.2099914550781,431.2099914550781,431.010009765625,431.1300048828125,147305
2021-07-06 11:11:00-04:00,431.1400146484375,431.19000244140625,431.0299987792969,431.10870361328125,114555
2021-07-06 11:12:00-04:00,431.1000061035156,431.1449890136719,431.0199890136719,431.1199951171875,83785
2021-07-06 11:13:00-04:00,431.1199951171875,431.1581115722656,431.0,431.0,342511
2021-07-06 11:14:00-04:00,431.0,431.0899963378906,430.95001220703125,430.9700012207031,92140
2021-07-06 11:15:00-04:00,430.9800109863281,431.0299987792969,430.6099853515625,430.6199951171875,157802
2021-07-06 11:16:00-04:00,430.625,431.0150146484375,430.6099853515625,430.9599914550781,251567
2021-07-06 11:17:00-04:00,430.9599914550781,431.1400146484375,430.8800048828125,430.8800048828125,170619
2021-07-06 11:18:00-04:00,430.8699951171875,430.9200134277344,430.79998779296875,430.9200134277344,175472
2021-07-06 11:19:00-04:00,430.9100036621094,430.9599914550781,430.79998779296875,430.80999755859375,75703
2021-07-06 11:20:00-04:00,430.80999755859375,430.9800109863281,430.79998779296875,430.94500732421875,93919
2021-07-06 11:21:00-04:00,430.92999267578125,431.0199890136719,430.9200134277344,430.9599914550781,68551
2021-07-06 11:22:00-04:00,430.95001220703125,430.9700012207031,430.8900146484375,430.8949890136719,88446
2021-07-06 11:23:00-04:00,430.8900146484375,430.8949890136719,430.7099914550781,430.760009765625,198227
2021-07-06 11:24:00-04:00,430.760009765625,430.79998779296875,430.7149963378906,430.7850036621094,132108
2021-07-06 11:25:00-04:00,430.7900085449219,430.8349914550781,430.69000244140625,430.69000244140625,156765
2021-07-06 11:26:00-04:00,430.69000244140625,430.69000244140625,430.45001220703125,430.5299987792969,556200
2021-07-06 11:27:00-04:00,430.5199890136719,430.7200012207031,430.5199890136719,430.70001220703125,171553
2021-07-06 11:28:00-04:00,430.69000244140625,430.9700012207031,430.69000244140625,430.9649963378906,245367
2021-07-06 11:29:00-04:00,430.9599914550781,431.1600036621094,430.9100036621094,431.1400146484375,178799
2021-07-06 11:30:00-04:00,431.1600036621094,431.19000244140625,431.04998779296875,431.1499938964844,171804
2021-07-06 11:31:00-04:00,431.1400146484375,431.3299865722656,431.1400146484375,431.32000732421875,139572
2021-07-06 11:32:00-04:00,431.32000732421875,431.3900146484375,431.2550048828125,431.3399963378906,182486
2021-07-06 11:33:00-04:00,431.3399963378906,431.3399963378906,431.19000244140625,431.2200012207031,175452
2021-07-06 11:34:00-04:00,431.2300109863281,431.32000732421875,431.1400146484375,431.32000732421875,116581
2021-07-06 11:35:00-04:00,431.30999755859375,431.42999267578125,431.3099060058594,431.3999938964844,114130
2021-07-06 11:36:00-04:00,431.3999938964844,431.45001220703125,431.3900146484375,431.4200134277344,76531
2021-07-06 11:37:00-04:00,431.4200134277344,431.4800109863281,431.3800048828125,431.4700012207031,94319
2021-07-06 11:38:00-04:00,431.4599914550781,431.4599914550781,431.3399963378906,431.3500061035156,77063
2021-07-06 11:39:00-04:00,431.3599853515625,431.3999938964844,431.31500244140625,431.3699951171875,163899
2021-07-06 11:40:00-04:00,431.3900146484375,431.42999267578125,431.3500061035156,431.3800048828125,79663
2021-07-06 11:41:00-04:00,431.3800048828125,431.4150085449219,431.3599853515625,431.3900146484375,57777
2021-07-06 11:42:00-04:00,431.3900146484375,431.4100036621094,431.3700866699219,431.3999938964844,50263
2021-07-06 11:43:00-04:00,431.3999938964844,431.45001220703125,431.3800048828125,431.3890075683594,74042
2021-07-06 11:44:00-04:00,431.3900146484375,431.42999267578125,431.25,431.2699890136719,107176
2021-07-06 11:45:00-04:00,431.2699890136719,431.2900085449219,431.010009765625,431.0989990234375,175041
2021-07-06 11:46:00-04:00,431.0899963378906,431.19000244140625,431.0299987792969,431.1400146484375,386089
2021-07-06 11:47:00-04:00,431.135009765625,431.17999267578125,431.0400085449219,431.06500244140625,97218
2021-07-06 11:48:00-04:00,431.05999755859375,431.239990234375,431.0199890136719,431.239990234375,431618
2021-07-06 11:49:00-04:00,431.2300109863281,431.2799987792969,431.1700134277344,431.260009765625,104721
2021-07-06 11:50:00-04:00,431.25,431.2699890136719,431.1499938964844,431.20001220703125,67133
2021-07-06 11:51:00-04:00,431.20001220703125,431.2101135253906,431.0799865722656,431.1099853515625,64512
2021-07-06 11:52:00-04:00,431.1099853515625,431.2099914550781,431.1000061035156,431.19000244140625,53535
2021-07-06 11:53:00-04:00,431.19000244140625,431.239990234375,431.05999755859375,431.07000732421875,148145
2021-07-06 11:54:00-04:00,431.07000732421875,431.0899963378906,431.010009765625,431.07000732421875,70839
2021-07-06 11:55:00-04:00,431.07000732421875,431.1300048828125,431.0299987792969,431.0299987792969,65117
2021-07-06 11:56:00-04:00,431.04998779296875,431.1400146484375,431.010009765625,431.1300048828125,36705
2021-07-06 11:57:00-04:00,431.1300048828125,431.260009765625,431.1300048828125,431.1700134277344,66330
2021-07-06 11:58:00-04:00,431.1650085449219,431.1650085449219,431.04998779296875,431.1099853515625,55008
2021-07-06 11:59:00-04:00,431.1000061035156,431.17498779296875,431.0400085449219,431.1600036621094,47566
2021-07-06 12:00:00-04:00,431.1400146484375,431.1449890136719,430.7900085449219,430.81500244140625,263600
2021-07-06 12:01:00-04:00,430.82000732421875,431.0299987792969,430.7749938964844,430.989990234375,125317
2021-07-06 12:02:00-04:00,430.9599914550781,430.9700012207031,430.6600036621094,430.7300109863281,149524
2021-07-06 12:03:00-04:00,430.7250061035156,430.8370056152344,430.67498779296875,430.7699890136719,123976
2021-07-06 12:04:00-04:00,430.75,430.8500061035156,430.739990234375,430.760009765625,77566
2021-07-06 12:05:00-04:00,430.7799987792969,430.8599853515625,430.75,430.8399963378906,77767
2021-07-06 12:06:00-04:00,430.8399963378906,430.8800048828125,430.79998779296875,430.8800048828125,101647
2021-07-06 12:07:00-04:00,430.8599853515625,430.8599853515625,430.57000732421875,430.6199951171875,248134
2021-07-06 12:08:00-04:00,430.6199951171875,430.6600036621094,430.489990234375,430.510009765625,126916
2021-07-06 12:09:00-04:00,430.510009765625,430.5299987792969,430.17999267578125,430.19500732421875,348172
2021-07-06 12:10:00-04:00,430.20001220703125,430.45001220703125,430.181884765625,430.4100036621094,268210
2021-07-06 12:11:00-04:00,430.4100036621094,430.6400146484375,430.3500061035156,430.54998779296875,408889
2021-07-06 12:12:00-04:00,430.54998779296875,430.6000061035156,430.45001220703125,430.489990234375,93670
2021-07-06 12:13:00-04:00,430.4800109863281,430.57989501953125,430.3800964355469,430.5450134277344,130460
2021-07-06 12:14:00-04:00,430.54998779296875,430.57000732421875,430.44000244140625,430.489990234375,125419
2021-07-06 12:15:00-04:00,430.489990234375,430.57501220703125,430.42999267578125,430.51190185546875,149274
2021-07-06 12:16:00-04:00,430.510009765625,430.510009765625,430.3399963378906,430.3550109863281,75233
2021-07-06 12:17:00-04:00,430.3599853515625,430.3699951171875,430.260009765625,430.31829833984375,83728
2021-07-06 12:18:00-04:00,430.3118896484375,430.3999938964844,430.260009765625,430.260009765625,227357
2021-07-06 12:19:00-04:00,430.2699890136719,430.2799987792969,430.1000061035156,430.1700134277344,346849
2021-07-06 12:20:00-04:00,430.17498779296875,430.17498779296875,430.010009765625,430.0199890136719,212004
2021-07-06 12:21:00-04:00,430.010009765625,430.2900085449219,430.010009765625,430.260009765625,196181
2021-07-06 12:22:00-04:00,430.2699890136719,430.510009765625,430.260009765625,430.4718933105469,174592
2021-07-06 12:23:00-04:00,430.4649963378906,430.489990234375,430.3699951171875,430.4299011230469,61907
2021-07-06 12:24:00-04:00,430.42498779296875,430.4849853515625,430.3609924316406,430.4700012207031,73830
2021-07-06 12:25:00-04:00,430.4599914550781,430.489990234375,430.3500061035156,430.3699035644531,78758
2021-07-06 12:26:00-04:00,430.3599853515625,430.364990234375,430.2449951171875,430.25,172954
2021-07-06 12:27:00-04:00,430.25,430.3699951171875,430.20001220703125,430.3699951171875,91903
2021-07-06 12:28:00-04:00,430.3800048828125,430.5199890136719,430.3800048828125,430.5184020996094,181307
2021-07-06 12:29:00-04:00,430.51800537109375,430.57000732421875,430.44000244140625,430.5299987792969,169537
2021-07-06 12:30:00-04:00,430.5199890136719,430.5199890136719,430.1000061035156,430.30999755859375,263260
2021-07-06 12:31:00-04:00,430.32000732421875,430.4100036621094,430.1700134277344,430.3299865722656,155955
2021-07-06 12:32:00-04:00,430.30999755859375,430.3599853515625,430.1400146484375,430.20001220703125,104280
2021-07-06 12:33:00-04:00,430.19000244140625,430.3399963378906,430.1400146484375,430.32000732421875,138340
2021-07-06 12:34:00-04:00,430.32000732421875,430.3999938964844,430.2300109863281,430.3999938964844,85518
2021-07-06 12:35:00-04:00,430.3999938964844,430.4200134277344,430.32000732421875,430.3550109863281,62306
2021-07-06 12:36:00-04:00,430.3399963378906,430.3500061035156,430.2200012207031,430.2699890136719,62539
2021-07-06 12:37:00-04:00,430.2749938964844,430.2799987792969,430.17999267578125,430.20001220703125,53524
2021-07-06 12:38:00-04:00,430.19000244140625,430.3699951171875,430.1700134277344,430.3399963378906,59202
2021-07-06 12:39:00-04:00,430.3399963378906,430.4150085449219,430.32000732421875,430.3800048828125,65051
2021-07-06 12:40:00-04:00,430.385009765625,430.42999267578125,430.32000732421875,430.4031066894531,330768
2021-07-06 12:41:00-04:00,430.4100036621094,430.44000244140625,430.31500244140625,430.31500244140625,98612
2021-07-06 12:42:00-04:00,430.29998779296875,430.3299865722656,430.2099914550781,430.2200012207031,101600
2021-07-06 12:43:00-04:00,430.2300109863281,430.3507995605469,430.2300109863281,430.3500061035156,84607
2021-07-06 12:44:00-04:00,430.3599853515625,430.3800048828125,430.2550048828125,430.32000732421875,54347
2021-07-06 12:45:00-04:00,430.32000732421875,430.3500061035156,430.2699890136719,430.2799987792969,68108
2021-07-06 12:46:00-04:00,430.2799987792969,430.2799987792969,430.2300109863281,430.2799987792969,44014
2021-07-06 12:47:00-04:00,430.2799987792969,430.489990234375,430.2200012207031,430.489990234375,129211
2021-07-06 12:48:00-04:00,430.489990234375,430.54998779296875,430.4444885253906,430.54998779296875,105028
2021-07-06 12:49:00-04:00,430.5450134277344,430.6099853515625,430.4800109863281,430.5790100097656,267571
2021-07-06 12:50:00-04:00,430.5799865722656,430.6000061035156,430.50189208984375,430.5799865722656,106491
2021-07-06 12:51:00-04:00,430.5799865722656,430.7300109863281,430.57000732421875,430.6600036621094,70927
2021-07-06 12:52:00-04:00,430.6680908203125,430.7149963378906,430.6300048828125,430.70001220703125,118717
2021-07-06 12:53:00-04:00,430.70001220703125,430.7699890136719,430.67999267578125,430.7699890136719,142490
2021-07-06 12:54:00-04:00,430.7799987792969,430.79998779296875,430.7099914550781,430.7950134277344,106317
2021-07-06 12:55:00-04:00,430.7900085449219,430.8500061035156,430.75,430.760009765625,150873
2021-07-06 12:56:00-04:00,430.760009765625,430.8299865722656,430.7300109863281,430.82000732421875,67604
2021-07-06 12:57:00-04:00,430.82000732421875,430.8500061035156,430.79168701171875,430.8500061035156,65581
2021-07-06 12:58:00-04:00,430.8500061035156,430.9800109863281,430.82501220703125,430.9800109863281,152787
2021-07-06 12:59:00-04:00,430.9700012207031,431.0350036621094,430.92999267578125,431.0299987792969,88299
2021-07-06 13:00:00-04:00,431.0299987792969,431.0400085449219,430.9200134277344,430.9599914550781,133352
2021-07-06 13:01:00-04:00,430.9599914550781,431.0199890136719,430.94000244140625,430.95001220703125,72667
2021-07-06 13:02:00-04:00,430.94000244140625,431.0400085449219,430.92999267578125,431.0299987792969,88184
2021-07-06 13:03:00-04:00,431.0400085449219,431.05499267578125,431.0,431.0400085449219,177884
2021-07-06 13:04:00-04:00,431.04998779296875,431.18499755859375,431.0450134277344,431.1700134277344,125330
2021-07-06 13:05:00-04:00,431.17999267578125,431.1990051269531,431.1549987792969,431.1700134277344,90660
2021-07-06 13:06:00-04:00,431.1700134277344,431.2099914550781,431.1700134277344,431.20001220703125,111116
2021-07-06 13:07:00-04:00,431.20001220703125,431.2099914550781,431.1549987792969,431.17498779296875,111187
2021-07-06 13:08:00-04:00,431.17999267578125,431.2099914550781,431.1499938964844,431.1600036621094,85567
2021-07-06 13:09:00-04:00,431.1600036621094,431.30999755859375,431.1518859863281,431.2900085449219,187580
2021-07-06 13:10:00-04:00,431.2950134277344,431.30999755859375,431.2099914550781,431.22821044921875,94117
2021-07-06 13:11:00-04:00,431.2200012207031,431.2900085449219,431.20001220703125,431.239990234375,78327
2021-07-06 13:12:00-04:00,431.25,431.25,431.1600036621094,431.1700134277344,141345
2021-07-06 13:13:00-04:00,431.1700134277344,431.2410888671875,431.1700134277344,431.2200012207031,173277
2021-07-06 13:14:00-04:00,431.2200012207031,431.2799987792969,431.2200012207031,431.2799987792969,63675
2021-07-06 13:15:00-04:00,431.2699890136719,431.32000732421875,431.260009765625,431.2900085449219,71492
2021-07-06 13:16:00-04:00,431.2900085449219,431.3500061035156,431.2699890136719,431.3299865722656,91677
2021-07-06 13:17:00-04:00,431.3299865722656,431.3500061035156,431.32000732421875,431.3299865722656,49827
2021-07-06 13:18:00-04:00,431.3299865722656,431.3699951171875,431.30999755859375,431.3699951171875,88040
2021-07-06 13:19:00-04:00,431.3699951171875,431.3800048828125,431.3004150390625,431.3424987792969,131121
2021-07-06 13:20:00-04:00,431.3500061035156,431.3800048828125,431.3299865722656,431.375,100106
2021-07-06 13:21:00-04:00,431.375,431.4200134277344,431.3399963378906,431.4200134277344,159023
2021-07-06 13:22:00-04:00,431.4150085449219,431.54998779296875,431.4150085449219,431.4819030761719,130539
2021-07-06 13:23:00-04:00,431.489990234375,431.5,431.29998779296875,431.29998779296875,114676
2021-07-06 13:24:00-04:00,431.29998779296875,431.3500061035156,431.2799987792969,431.335693359375,48766
2021-07-06 13:25:00-04:00,431.3399963378906,431.44000244140625,431.3399963378906,431.3500061035156,100779
2021-07-06 13:26:00-04:00,431.3500061035156,431.3599853515625,431.2699890136719,431.2950134277344,221273
2021-07-06 13:27:00-04:00,431.29998779296875,431.375,431.2900085449219,431.30999755859375,147535
2021-07-06 13:28:00-04:00,431.32000732421875,431.385009765625,431.2799987792969,431.32000732421875,80158
2021-07-06 13:29:00-04:00,431.3299865722656,431.3900146484375,431.3299865722656,431.3699951171875,71206
2021-07-06 13:30:00-04:00,431.3699951171875,431.3800048828125,431.2850036621094,431.29998779296875,65641
2021-07-06 13:31:00-04:00,431.29998779296875,431.3500061035156,431.2799987792969,431.3299865722656,125090
2021-07-06 13:32:00-04:00,431.3349914550781,431.3800048828125,431.2699890136719,431.3699951171875,109501
2021-07-06 13:33:00-04:00,431.3699951171875,431.3999938964844,431.3399963378906,431.3699951171875,102084
2021-07-06 13:34:00-04:00,431.3699951171875,431.3999938964844,431.3500061035156,431.3800048828125,329540
2021-07-06 13:35:00-04:00,431.3800048828125,431.3900146484375,431.3500061035156,431.3800048828125,113425
2021-07-06 13:36:00-04:00,431.3699951171875,431.4100036621094,431.3399963378906,431.3800048828125,104674
2021-07-06 13:37:00-04:00,431.3900146484375,431.4200134277344,431.3399963378906,431.385009765625,76311
2021-07-06 13:38:00-04:00,431.3900146484375,431.44000244140625,431.3900146484375,431.3999938964844,119482
2021-07-06 13:39:00-04:00,431.3999938964844,431.4100036621094,431.3500061035156,431.3999938964844,316074
2021-07-06 13:40:00-04:00,431.3999938964844,431.44000244140625,431.3450012207031,431.3599853515625,52487
2021-07-06 13:41:00-04:00,431.3599853515625,431.4100036621094,431.3500061035156,431.3811950683594,105173
2021-07-06 13:42:00-04:00,431.3822937011719,431.3999938964844,431.3500061035156,431.3800048828125,76739
2021-07-06 13:43:00-04:00,431.3900146484375,431.4800109863281,431.385009765625,431.4798889160156,144243
2021-07-06 13:44:00-04:00,431.4800109863281,431.6300048828125,431.4800109863281,431.6000061035156,298986
2021-07-06 13:45:00-04:00,431.6000061035156,431.6499938964844,431.57000732421875,431.5799865722656,88102
2021-07-06 13:46:00-04:00,431.57000732421875,431.6400146484375,431.5618896484375,431.6199951171875,56186
2021-07-06 13:47:00-04:00,431.6199951171875,431.6400146484375,431.5799865722656,431.6400146484375,52961
2021-07-06 13:48:00-04:00,431.6499938964844,431.6799011230469,431.6000061035156,431.6449890136719,67884
2021-07-06 13:49:00-04:00,431.6400146484375,431.6700134277344,431.6400146484375,431.6499938964844,39433
2021-07-06 13:50:00-04:00,431.6499938964844,431.67999267578125,431.6400146484375,431.67999267578125,48969
2021-07-06 13:51:00-04:00,431.67999267578125,431.7699890136719,431.67999267578125,431.7099914550781,151671
2021-07-06 13:52:00-04:00,431.7200012207031,431.739990234375,431.69500732421875,431.7200012207031,87107
2021-07-06 13:53:00-04:00,431.7200012207031,431.75,431.7099914550781,431.75,69427
2021-07-06 13:54:00-04:00,431.75,431.79998779296875,431.75,431.760009765625,277733
2021-07-06 13:55:00-04:00,431.760009765625,431.80999755859375,431.7300109863281,431.7799987792969,116294
2021-07-06 13:56:00-04:00,431.7900085449219,431.80999755859375,431.739990234375,431.7900085449219,92817
2021-07-06 13:57:00-04:00,431.7850036621094,431.7900085449219,431.681884765625,431.685302734375,69113
2021-07-06 13:58:00-04:00,431.68951416015625,431.739990234375,431.67999267578125,431.739990234375,94695
2021-07-06 13:59:00-04:00,431.739990234375,431.7799987792969,431.7300109863281,431.739990234375,76018
2021-07-06 14:00:00-04:00,431.7449951171875,431.7699890136719,431.7099914550781,431.7650146484375,57514
2021-07-06 14:01:00-04:00,431.7699890136719,431.8599853515625,431.760009765625,431.82000732421875,147326
2021-07-06 14:02:00-04:00,431.8215026855469,431.8399963378906,431.80499267578125,431.81500244140625,53218
